utcTime,sessionTime,frame,playerPosition,action,hand,hold,details
2026-06-28T00:39:17.5832830Z,77.390,683,"(-0.015,0.985,-0.004)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:17.6833000Z,77.490,684,"(-0.016,0.986,-0.005)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:17.7834910Z,77.591,685,"(-0.017,0.986,-0.003)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:17.8834750Z,77.692,686,"(-0.016,0.988,-0.002)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:17.9833450Z,77.791,687,"(-0.016,0.988,0.000)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:18.0833220Z,77.891,688,"(-0.018,0.986,0.003)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:18.1833860Z,77.991,689,"(-0.020,0.982,0.004)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:18.2834430Z,78.092,690,"(-0.020,0.979,0.005)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:18.3842180Z,78.193,691,"(-0.020,0.973,0.006)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:18.4839840Z,78.292,692,"(-0.026,0.964,0.008)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:18.5840360Z,78.392,693,"(-0.035,0.951,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:18.6837800Z,78.492,694,"(-0.045,0.943,0.015)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:18.7868890Z,78.596,695,"(-0.053,0.941,0.022)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:18.8864930Z,78.693,696,"(-0.060,0.940,0.035)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:18.9864530Z,78.793,697,"(-0.070,0.923,0.065)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:19.0870250Z,78.893,698,"(-0.076,0.878,0.108)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:19.1950690Z,79.004,699,"(-0.068,0.852,0.171)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:19.2949440Z,79.095,700,"(-0.075,0.811,0.241)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:19.4123310Z,79.195,701,"(-0.094,0.760,0.286)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:19.4962010Z,79.294,702,"(-0.115,0.698,0.306)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:19.5960680Z,79.399,703,"(-0.124,0.650,0.311)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:19.6963620Z,79.496,704,"(-0.113,0.628,0.323)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:19.7959610Z,79.594,705,"(-0.095,0.622,0.328)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:19.8960570Z,79.694,706,"(-0.079,0.618,0.323)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:19.9957570Z,79.795,707,"(-0.069,0.618,0.317)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:20.0957430Z,79.899,708,"(-0.068,0.616,0.319)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:20.1958940Z,79.996,709,"(-0.079,0.603,0.325)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:20.2958200Z,80.096,710,"(-0.078,0.604,0.324)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:20.3961680Z,80.195,711,"(-0.080,0.603,0.321)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:20.4958560Z,80.296,712,"(-0.080,0.604,0.322)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:20.5955700Z,80.399,713,"(-0.080,0.604,0.323)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:20.6959080Z,80.497,714,"(-0.079,0.604,0.324)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:20.7957470Z,80.596,715,"(-0.079,0.604,0.325)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:20.8956140Z,80.696,716,"(-0.078,0.603,0.322)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:20.9955880Z,80.796,717,"(-0.078,0.603,0.319)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:21.0955540Z,80.900,718,"(-0.078,0.604,0.316)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:21.1956520Z,80.997,719,"(-0.077,0.604,0.316)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:21.2956720Z,81.097,720,"(-0.079,0.612,0.318)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:21.3955790Z,81.197,721,"(-0.097,0.632,0.321)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:21.4956370Z,81.297,722,"(-0.097,0.705,0.317)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:21.5956130Z,81.400,723,"(-0.073,0.783,0.292)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:21.6957210Z,81.498,724,"(-0.053,0.856,0.233)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:21.7959460Z,81.598,725,"(-0.032,0.894,0.143)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:21.8956550Z,81.698,726,"(-0.016,0.909,0.067)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:21.9957070Z,81.798,727,"(-0.022,0.892,0.077)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:22.0957080Z,81.900,728,"(-0.023,0.895,0.066)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:22.1958270Z,81.999,729,"(-0.022,0.897,0.048)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:22.2957340Z,82.099,730,"(-0.024,0.900,0.050)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:22.3955300Z,82.199,731,"(-0.032,0.899,0.052)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:22.4959730Z,82.299,732,"(-0.035,0.903,0.057)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:22.5955550Z,82.403,733,"(-0.001,0.898,0.003)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:22.7026900Z,82.505,734,"(0.001,0.903,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:22.7962180Z,82.601,735,"(0.006,0.915,0.013)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:22.8955500Z,82.700,736,"(0.008,0.922,0.013)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:22.9961390Z,82.804,737,"(0.013,0.931,0.011)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:23.0974270Z,82.901,738,"(0.014,0.935,0.004)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:23.1961010Z,83.001,739,"(0.002,1.237,-0.003)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:23.2962060Z,83.100,740,"(0.004,1.246,-0.011)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:23.3960270Z,83.201,741,"(0.006,1.249,-0.019)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:23.4957560Z,83.303,742,"(0.007,1.252,-0.027)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:23.5958990Z,83.401,743,"(0.009,1.258,-0.033)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:23.6959820Z,83.502,744,"(0.013,1.268,-0.041)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:23.7963590Z,83.602,745,"(0.014,1.277,-0.047)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:23.8962620Z,83.705,746,"(0.013,1.278,-0.052)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:23.9961410Z,83.803,747,"(0.014,1.273,-0.060)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:24.0960810Z,83.902,748,"(0.018,1.270,-0.066)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:24.1962090Z,84.003,749,"(0.020,1.271,-0.075)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:24.2997060Z,84.109,750,"(0.017,1.274,-0.079)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:24.3996720Z,84.206,751,"(0.012,1.275,-0.078)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:24.4993960Z,84.303,752,"(0.005,1.276,-0.074)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:24.6001290Z,84.403,753,"(-0.001,1.286,-0.068)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:24.6997730Z,84.505,754,"(-0.006,1.055,0.004)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:24.8002190Z,84.609,755,"(-0.010,1.060,0.006)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:24.8997040Z,84.706,756,"(-0.009,1.059,0.007)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:24.9997200Z,84.805,757,"(-0.005,1.058,0.007)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:25.0993800Z,84.904,758,"(0.000,1.061,0.006)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:25.1999450Z,85.004,759,"(0.003,1.062,0.007)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:25.2994100Z,85.108,760,"(0.007,1.062,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:25.3994340Z,85.205,761,"(0.008,1.060,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:25.4995170Z,85.305,762,"(0.010,1.059,0.006)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:25.6002410Z,85.405,763,"(0.010,1.058,0.004)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:25.7005920Z,85.510,764,"(0.009,1.056,0.004)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:25.8007490Z,85.608,765,"(0.006,1.056,0.004)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:25.9007030Z,85.706,766,"(0.004,1.055,0.005)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:26.0096620Z,85.819,767,"(0.004,1.054,0.007)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:26.1373710Z,85.946,768,"(0.004,1.052,0.008)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:26.2659020Z,86.075,769,"(0.004,1.050,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:26.3970380Z,86.206,770,"(0.004,1.049,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:26.5272250Z,86.336,771,"(0.004,1.050,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:26.6559150Z,86.465,772,"(0.003,1.051,0.008)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:26.7860580Z,86.595,773,"(0.002,1.051,0.008)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:26.9135910Z,86.723,774,"(0.002,1.051,0.008)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:27.0425890Z,86.851,775,"(0.002,1.051,0.008)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:27.1718270Z,86.981,776,"(0.002,1.051,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:27.3004750Z,87.109,777,"(0.002,1.050,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:27.4278960Z,87.237,778,"(0.002,1.050,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:27.5574270Z,87.366,779,"(0.002,1.050,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:27.6857010Z,87.495,780,"(0.001,1.049,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:27.8160620Z,87.625,781,"(0.001,1.049,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:27.9442410Z,87.753,782,"(0.001,1.049,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:28.0711020Z,87.880,783,"(0.001,1.049,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:28.2020920Z,88.011,784,"(0.000,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:28.3299930Z,88.139,785,"(0.001,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:28.4581240Z,88.267,786,"(0.001,1.049,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:28.5864480Z,88.395,787,"(0.001,1.049,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:28.7182200Z,88.527,788,"(0.001,1.049,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:28.8391900Z,88.648,789,"(0.001,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:28.9535230Z,88.763,790,"(0.001,1.048,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:29.0679390Z,88.877,791,"(0.001,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:29.1814630Z,88.990,792,"(0.002,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:29.2949960Z,89.104,793,"(0.002,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:29.4098380Z,89.219,794,"(0.002,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:29.5242570Z,89.333,795,"(0.002,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:29.6392290Z,89.448,796,"(0.002,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:29.7525590Z,89.561,797,"(0.002,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:29.8685160Z,89.677,798,"(0.002,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:29.9813400Z,89.791,799,"(0.001,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:30.0951620Z,89.904,800,"(0.001,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:30.2096420Z,90.019,801,"(0.002,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:30.3240430Z,90.133,802,"(0.002,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:30.4396930Z,90.248,803,"(0.002,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:30.5538850Z,90.363,804,"(0.002,1.047,0.011)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:30.6693710Z,90.478,805,"(0.002,1.047,0.011)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:30.7843120Z,90.593,806,"(0.002,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:30.8974010Z,90.707,807,"(0.001,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:31.0104170Z,90.819,808,"(0.001,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:31.1238410Z,90.933,809,"(0.001,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:31.2374070Z,91.047,810,"(0.001,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:31.3506260Z,91.160,811,"(0.002,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:31.4675070Z,91.277,812,"(0.002,1.047,0.011)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:31.5800440Z,91.389,813,"(0.002,1.047,0.011)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:31.6956860Z,91.504,814,"(0.002,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:31.8077660Z,91.617,815,"(0.002,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:31.9237490Z,91.732,816,"(0.002,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:32.0363580Z,91.846,817,"(0.002,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:32.1500850Z,91.959,818,"(0.002,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:32.2652950Z,92.074,819,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:32.3789100Z,92.188,820,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:32.4949110Z,92.304,821,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:32.6090680Z,92.418,822,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:32.7225130Z,92.532,823,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:32.8266690Z,92.636,824,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:32.9515200Z,92.760,825,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:33.0652230Z,92.875,826,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:33.1780970Z,92.987,827,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:33.2923210Z,93.101,828,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:33.4063850Z,93.215,829,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:33.5195490Z,93.329,830,"(0.003,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:33.6348150Z,93.444,831,"(0.003,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:33.7466280Z,93.556,832,"(0.003,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:33.8600210Z,93.669,833,"(0.003,1.048,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:33.9740330Z,93.783,834,"(0.003,1.048,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:34.0884670Z,93.898,835,"(0.003,1.048,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:34.2010800Z,94.010,836,"(0.003,1.048,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:34.3134720Z,94.122,837,"(0.003,1.048,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:34.4245070Z,94.233,838,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:34.5366630Z,94.345,839,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:34.6451350Z,94.455,840,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:34.7587270Z,94.568,841,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:34.8698040Z,94.679,842,"(0.003,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:34.9818320Z,94.791,843,"(0.003,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:35.0969100Z,94.905,844,"(0.003,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:35.2133410Z,95.022,845,"(0.003,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:35.3296790Z,95.139,846,"(0.004,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:35.4453720Z,95.255,847,"(0.004,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:35.5635820Z,95.372,848,"(0.004,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:35.6801470Z,95.489,849,"(0.004,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:35.7964100Z,95.605,850,"(0.004,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:35.9124660Z,95.722,851,"(0.004,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:36.0277730Z,95.837,852,"(0.004,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:36.1446400Z,95.953,853,"(0.004,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:36.2546960Z,96.063,854,"(0.004,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:36.3632470Z,96.157,855,"(0.004,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:36.4550790Z,96.260,856,"(0.004,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:36.5548770Z,96.356,857,"(0.005,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:36.6552300Z,96.457,858,"(0.005,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:36.7550110Z,96.557,859,"(0.005,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:36.8551570Z,96.661,860,"(0.005,1.047,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:36.9547710Z,96.758,861,"(0.005,1.047,0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:37.0549150Z,96.857,862,"(0.005,1.046,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:37.1556180Z,96.958,863,"(0.005,1.046,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:37.2548220Z,97.058,864,"(0.005,1.046,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:37.3548650Z,97.158,865,"(0.004,1.046,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:37.4548860Z,97.259,866,"(0.004,1.045,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:37.5548530Z,97.358,867,"(0.004,1.044,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:37.6549040Z,97.459,868,"(0.004,1.044,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:37.7547250Z,97.559,869,"(0.003,1.043,0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:37.8546270Z,97.659,870,"(0.003,1.034,0.008)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:37.9546970Z,97.759,871,"(0.004,1.013,0.003)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:38.0546030Z,97.859,872,"(0.006,0.997,0.001)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:38.1552370Z,97.959,873,"(0.008,0.987,0.002)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:38.2548700Z,98.059,874,"(0.009,0.986,0.004)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:38.3552760Z,98.162,875,"(0.011,0.985,0.005)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:38.4546690Z,98.260,876,"(0.012,0.985,0.007)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:38.5547280Z,98.360,877,"(0.012,0.986,0.007)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:38.6551170Z,98.460,878,"(0.012,0.991,0.005)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:38.7548250Z,98.560,879,"(0.012,0.995,0.004)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:38.8547550Z,98.663,880,"(0.012,1.000,0.002)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:38.9547300Z,98.761,881,"(0.011,1.004,0.001)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:39.0547800Z,98.861,882,"(0.011,1.010,0.000)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:39.1547470Z,98.961,883,"(0.012,1.016,-0.001)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:39.2547860Z,99.061,884,"(0.013,1.020,-0.003)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:39.3550080Z,99.163,885,"(0.013,1.021,-0.003)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:39.4549510Z,99.261,886,"(0.014,1.023,-0.004)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:39.5549610Z,99.362,887,"(0.014,1.025,-0.005)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:39.6551130Z,99.462,888,"(0.014,1.028,-0.006)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:39.7552510Z,99.563,889,"(0.014,1.029,-0.007)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:39.8560090Z,99.664,890,"(0.013,1.030,-0.008)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:39.9557770Z,99.763,891,"(0.013,1.030,-0.008)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:40.0558830Z,99.863,892,"(0.013,1.031,-0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:40.1560190Z,99.963,893,"(0.013,1.031,-0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:40.2571590Z,100.066,894,"(0.013,1.031,-0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:40.3573760Z,100.163,895,"(0.013,1.031,-0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:40.4571080Z,100.264,896,"(0.013,1.031,-0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:40.5573120Z,100.364,897,"(0.013,1.031,-0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:40.6571900Z,100.464,898,"(0.013,1.030,-0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:40.7572100Z,100.566,899,"(0.013,1.030,-0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:40.8572160Z,100.664,900,"(0.013,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:40.9573680Z,100.765,901,"(0.013,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:41.0571750Z,100.865,902,"(0.013,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:41.1588930Z,100.967,903,"(0.012,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:41.2589910Z,101.065,904,"(0.012,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:41.3587720Z,101.165,905,"(0.012,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:41.4588990Z,101.265,906,"(0.012,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:41.5591980Z,101.366,907,"(0.012,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:41.6591850Z,101.468,908,"(0.012,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:41.7591650Z,101.566,909,"(0.012,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:41.8590590Z,101.666,910,"(0.012,1.030,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:41.9590050Z,101.766,911,"(0.013,1.031,-0.010)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:42.0593170Z,101.867,912,"(0.013,1.031,-0.009)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:42.1609000Z,101.969,913,"(0.013,1.031,-0.010)",LocomotionStop,,,grip locomotion stopped
